time_s,ring1_x,ring1_y,ring1_z,ring1_dist,ring2_x,ring2_y,ring2_z,ring2_dist,ring3_x,ring3_y,ring3_z,ring3_dist,ring4_x,ring4_y,ring4_z,ring4_dist,ring5_x,ring5_y,ring5_z,ring5_dist,ring6_x,ring6_y,ring6_z,ring6_dist,ring7_x,ring7_y,ring7_z,ring7_dist,ring8_x,ring8_y,ring8_z,ring8_dist,ring9_x,ring9_y,ring9_z,ring9_dist,ring10_x,ring10_y,ring10_z,ring10_dist
2.199999999999999872e-02,-2.057902001799013518e-09,-4.322700868981590484e-07,3.400014115778395296e-01,1.425251185446873822e-06,-8.007330373642850572e-09,-1.360173514195477176e-06,3.800037009248025677e-01,3.756114501828963939e-06,-2.365603474787806388e-08,-2.115391072970891521e-06,4.200056667785010966e-01,5.777526536638169731e-06,-6.164515551884152202e-08,-2.025307098785197454e-06,4.600071427666365120e-01,7.286920803212444155e-06,-1.281532518772560954e-07,-3.801171473356969634e-07,5.000042868606288105e-01,4.484443205865811376e-06,-1.939077992735672935e-07,2.780400242366721558e-06,5.400103540278372583e-01,1.039916875729035989e-05,-2.286232899058578085e-07,7.437638929446681793e-06,5.800129518904924009e-01,1.295153517431434103e-05,-2.395320928579556422e-07,1.416740277038403094e-05,6.200162586213071592e-01,1.631034317325177647e-05,-2.347967444227590996e-07,2.350071323685633368e-05,6.600197745736353649e-01,2.001298789717907050e-05,-2.022731379368797914e-07,3.757098472760064388e-05,7.000800822682412550e-01,8.044003043481747644e-05
2.400000000000000050e-02,-2.996621855757437737e-09,-4.865918390406910050e-07,3.400015133796459033e-01,1.528575715463055086e-06,-1.198981152997704323e-08,-1.496544380140027714e-06,3.800039680721519764e-01,4.028451300699848692e-06,-3.264077496932941211e-08,-2.225351691253197734e-06,4.200060762621206645e-01,6.195592189795822142e-06,-7.733258243033397791e-08,-1.866316439060035418e-06,4.600076594726715262e-01,7.811396018289033934e-06,-1.527792674667381927e-07,4.291009468626015069e-07,5.000052485925384760e-01,5.422149741968234948e-06,-2.264702872079465864e-07,4.598252021425489217e-06,5.400111050463424212e-01,1.114529585943456449e-05,-2.656390610796155617e-07,1.059690631121948302e-05,5.800138934062246676e-01,1.389284512552950687e-05,-2.791670055189874291e-07,1.909901060434588373e-05,6.200174440144832211e-01,1.751767381537198002e-05,-2.759915758822121521e-07,3.072445486258705512e-05,6.600212219334892216e-01,2.153080009590002396e-05,-2.442858175563909481e-07,4.774824060830312896e-05,7.000908916631144452e-01,9.128847319823872835e-05
2.600000000000000228e-02,-4.223235071499166578e-09,-5.329217023862363997e-07,3.400016008310552396e-01,1.617228485994623191e-06,-1.675213694809982042e-08,-1.595595534916977665e-06,3.800041976045774872e-01,4.261608915393610530e-06,-4.267965237130158148e-08,-2.241276095537069537e-06,4.200064281608125727e-01,6.552759683516514487e-06,-9.429321641185257721e-08,-1.522866886473247059e-06,4.600081035973250243e-01,8.258828051550429778e-06,-1.786621250497893300e-07,1.552541735651889101e-06,5.000063032250114947e-01,6.451264949973654398e-06,-2.599177466795297900e-07,6.901446785616241343e-06,5.400117508238213571e-01,1.178526417814579292e-05,-3.038068546167926518e-07,1.445131874159900998e-05,5.800147032146486525e-01,1.470442663253817448e-05,-3.192858755600072181e-07,2.498110565815423324e-05,6.200184639863797198e-01,1.856463042983704754e-05,-3.173208588964839756e-07,3.920289226822495823e-05,6.600224679487450841e-01,2.285506943342745974e-05,-2.866856490412699078e-07,5.949229070924875291e-05,7.001014480649377925e-01,1.018799773147586264e-04
2.800000000000000058e-02,-5.355814900676423478e-09,-5.702639060489461232e-07,3.400016749154213258e-01,1.692236677118452721e-06,-2.084689646559842497e-08,-1.653228370781484354e-06,3.800043920910579631e-01,4.458389062317805789e-06,-5.104569319777628119e-08,-2.153900075733714965e-06,4.200067263908824899e-01,6.853494951468138706e-06,-1.086322714628400509e-07,-9.785254570807886781e-07,4.600084800527183826e-01,8.634996666197281484e-06,-2.009374754876498086e-07,3.015601189466173002e-06,5.000074446348773405e-01,7.568096891100782796e-06,-2.893088096705591471e-07,9.726901482957082932e-06,5.400122983713346869e-01,1.232678507825490499e-05,-3.398271925760984720e-07,1.905104208809845276e-05,5.800153899932131152e-01,1.539535844654166174e-05,-3.607152114203821428e-07,3.187858399922020749e-05,6.200193292600879591e-01,1.946196839703441897e-05,-3.631282911954941894e-07,4.901794192753328064e-05,6.600235253880226693e-01,2.399821699411177242e-05,-3.378002164284455801e-07,7.290841221323755708e-05,7.001116146330208512e-01,1.120786423701831079e-04
2.999999999999999889e-02,-5.897071152340407600e-09,-5.978209788170911694e-07,3.400017368316097244e-01,1.754855139284455820e-06,-2.211472103458001443e-08,-1.666081698401864107e-06,3.800045546670466345e-01,4.622213870577712149e-06,-5.432561933941330226e-08,-1.955000246223222578e-06,4.200069757396972525e-01,7.103180768291240985e-06,-1.169075530186654531e-07,-2.181831196936449657e-07,4.600087948535028781e-01,8.946786661237094093e-06,-2.168026083767084469e-07,4.842360498546548080e-06,5.000086654703703726e-01,8.766645326256188020e-06,-3.126944850884775079e-07,1.310999591620261775e-05,5.400127563162366862e-01,1.277906350703741857e-05,-3.715350273844177140e-07,2.444448928524615741e-05,5.800159644533329217e-01,1.597664225376052750e-05,-4.007041579959885877e-07,3.985440355500790731e-05,6.200200531466503184e-01,2.022297626254464540e-05,-4.108335374680699825e-07,6.024892662888642477e-05,6.600244102205280461e-01,2.497588340807475741e-05,-3.954422900954495965e-07,8.809915295502113749e-05,7.001212716433826699e-01,1.217657902006113899e-04
3.200000000000000067e-02,-7.216438853783179184e-09,-6.148148174316511542e-07,3.400017878828935358e-01,1.806437213721501576e-06,-2.703368871197376770e-08,-1.630671067153041578e-06,3.800046887436123177e-01,4.756719531566542579e-06,-6.405853216281836830e-08,-1.636828120449678869e-06,4.200071814194800135e-01,7.307579002870889616e-06,-1.317626122867880534e-07,7.723949539788342554e-07,4.600090545540107545e-01,9.201544654435419299e-06,-2.373790260496010708e-07,7.055738937971473262e-06,5.000099573035549083e-01,1.003910550894866443e-05,-3.376650812121349836e-07,1.708451633050603804e-05,5.400131340311044026e-01,1.315193491938848526e-05,-4.019042234456442946e-07,3.067816149614505664e-05,5.800164383184489569e-01,1.646019580645920346e-05,-4.377844860150073730e-07,4.896927672618412738e-05,6.200206502557538135e-01,2.086219234586689290e-05,-4.550066163362375131e-07,7.297246758134170639e-05,6.600251400432515236e-01,2.580535963387798679e-05,-4.497987434542665331e-07,1.051646622723254249e-04,7.001303161783615225e-01,1.308396581598665848e-04
3.400000000000000244e-02,-8.455752665978490213e-09,-6.204988063396246770e-07,3.400018293952647430e-01,1.848352828145226915e-06,-3.144076658523459294e-08,-1.543761293957853477e-06,3.800047977932128340e-01,4.865590722457948006e-06,-7.247239149231568346e-08,-1.191677732281035440e-06,4.200073487395067362e-01,7.472441230055393073e-06,-1.446524752439589021e-07,2.007404384323141650e-06,4.600092658343490903e-01,9.406560423656269240e-06,-2.554902678678831224e-07,9.678513863210183344e-06,5.000113107411546798e-01,1.137617473684518924e-05,-3.603030170726627768e-07,2.168360240428638866e-05,5.400134412065737965e-01,1.345541541525348697e-05,-4.310097778931724511e-07,3.779674961517471773e-05,5.800168235672684691e-01,1.685811434082234314e-05,-4.742244935201338825e-07,5.928123200258821258e-05,6.200211355414132486e-01,2.139444659514280322e-05,-4.994661243081735425e-07,8.726159183529265070e-05,6.600257329132026562e-01,2.650434985976478117e-05,-5.062256476016281128e-07,1.242010095003296397e-04,7.001386616574545307e-01,1.392148493395248439e-04
3.600000000000000422e-02,-9.132287829065845659e-09,-6.142542151703584707e-07,3.400018626598351745e-01,1.881939693402206422e-06,-3.302522264522696794e-08,-1.402617166146893657e-06,3.800048851980007969e-01,4.952434752673746176e-06,-7.577130529368553188e-08,-6.125037550098980313e-07,4.200074828733336707e-01,7.603366592988976884e-06,-1.516435279881726536e-07,3.500273096020406714e-06,4.600094352061951941e-01,9.568902342821482417e-06,-2.675326362269997417e-07,1.273291487036450330e-05,5.000127155964901871e-01,1.276754071083858106e-05,-3.770880896533705636e-07,2.694018846492074904e-05,5.400136872193634918e-01,1.369912980600663541e-05,-4.547663892987060817e-07,4.584516570640791090e-05,5.800171318923255104e-01,1.718219487503338977e-05,-5.061641332817021261e-07,7.084814885342620439e-05,6.200215236171380262e-01,2.183430732312814242e-05,-5.407564516503393732e-07,1.031882184428020027e-04,6.600262065062806327e-01,2.709028697355761844e-05,-5.612143401518961432e-07,1.453016360208070085e-04,7.001462372285172098e-01,1.468217135813445898e-04
3.799999999999999906e-02,-1.031315542258160986e-08,-5.953370514451513682e-07,3.400018888938687311e-01,1.908443662806524448e-06,-3.730727946631476948e-08,-1.203885449471832792e-06,3.800049541476956949e-01,5.020559103297983048e-06,-8.393791459296990068e-08,1.082191644162989427e-07,4.200075887014830256e-01,7.705524316127400393e-06,-1.635957004602774934e-07,5.264893748680633286e-06,4.600095688135983352e-01,9.695093393343134531e-06,-2.833606552176935137e-07,1.624151934991515731e-05,5.000141610438455508e-01,1.420209587612337269e-05,-3.959163996357076249e-07,3.288706854466372486e-05,5.400138809198874457e-01,1.389211656907301489e-05,-4.784034681208321379e-07,5.486741823775336468e-05,5.800173743314528396e-01,1.744357877434553653e-05,-5.359987819348855705e-07,8.372615555372456872e-05,6.200218282880798348e-01,2.219554963143323498e-05,-5.782534631073768797e-07,1.208214202543779562e-04,6.600265775395104395e-01,2.757962414556752308e-05,-6.106177426737622060e-07,1.685554698714761203e-04,7.001529870389864296e-01,1.536055786920775921e-04
4.000000000000000083e-02,-1.154138414856521861e-08,-5.630511924537876697e-07,3.400019092162923640e-01,1.929010377421010451e-06,-4.152640518117879643e-08,-9.445233158255737889e-07,3.800050075753451106e-01,5.073021410889979125e-06,-9.169555745507691833e-08,9.778012799165892430e-07,4.200076707127699538e-01,7.783647109097553633e-06,-1.750274667720798943e-07,7.314845042133539355e-06,4.600096723077333194e-01,9.791099216566013529e-06,-2.984460088612276316e-07,2.022643858106598481e-05,5.000156357722940204e-01,1.566824187077081419e-05,-4.136007490032400218e-07,3.955632858248982892e-05,5.400140304456458873e-01,1.404267666787418246e-05,-4.998163907684547783e-07,6.490664385797322196e-05,5.800175610325918329e-01,1.765250479720656794e-05,-5.622767686169359228e-07,9.797054676124604573e-05,6.200220622502405909e-01,2.249087589856165115e-05,-6.105882361431713556e-07,1.402297620296050684e-04,6.600268613958244490e-01,2.798766703243043121e-05,-6.530662534594393766e-07,1.940492561729435198e-04,7.001588694863648543e-01,1.595259952905059243e-04
