time_s,ring1_x,ring1_y,ring1_z,ring1_dist,ring2_x,ring2_y,ring2_z,ring2_dist,ring3_x,ring3_y,ring3_z,ring3_dist,ring4_x,ring4_y,ring4_z,ring4_dist,ring5_x,ring5_y,ring5_z,ring5_dist,ring6_x,ring6_y,ring6_z,ring6_dist,ring7_x,ring7_y,ring7_z,ring7_dist,ring8_x,ring8_y,ring8_z,ring8_dist,ring9_x,ring9_y,ring9_z,ring9_dist,ring10_x,ring10_y,ring10_z,ring10_dist
2.199999999999999872e-02,-2.197561720093386022e-09,-1.075614935602398148e-07,3.400014141623534103e-01,1.415832585186027493e-06,-1.037510217274648306e-08,-3.461947928913626521e-07,3.800037200903052526e-01,3.725269703185053022e-06,-2.769126260043436637e-08,-5.478091711212616506e-07,4.200057286600685225e-01,5.738322882904784045e-06,-6.244135069043411352e-08,-5.372658075541626000e-07,4.600072815055038511e-01,7.294130580320033335e-06,-1.207747439889124634e-07,-1.357645189337083699e-07,5.000101188980425881e-01,1.012160273443453359e-05,-1.759145241311954950e-07,6.598455907949814091e-07,5.400107376138789661e-01,1.074543759270147251e-05,-2.017549169645653683e-07,1.859233470361682215e-06,5.800134562910769231e-01,1.345514235224430679e-05,-2.046223169750962017e-07,3.607174722096854356e-06,6.200168218704849021e-01,1.683248871535231322e-05,-1.928306512536634905e-07,6.049527003575110034e-06,6.600202964654234838e-01,2.030102769600947130e-05,-1.551290992550787847e-07,9.477844442172533179e-06,7.003593250247248658e-01,5.359314884164021082e-03
2.400000000000000050e-02,-2.939139113610813165e-09,-1.223865014032122856e-07,3.400015161495739680e-01,1.517931126232929345e-06,-1.329987990900443809e-08,-3.855416810964632419e-07,3.800039886233703146e-01,3.994210862421493369e-06,-3.419000334720068582e-08,-5.857862242227647621e-07,4.200061426226564532e-01,6.152999350792758224e-06,-7.467473856866966546e-08,-5.125950182002510867e-07,4.600078082725536643e-01,7.821613615391928651e-06,-1.409669073719571027e-07,4.908471977419116333e-08,5.000125605907256299e-01,1.256264842537776782e-05,-2.031057822824554404e-07,1.100067141427507675e-06,5.400115167180959963e-01,1.152430791038439460e-05,-2.333705614459121056e-07,2.648257424431107845e-06,5.800144349292613022e-01,1.443380634257121373e-05,-2.387007177475161516e-07,4.864272470819980872e-06,6.200180491888165335e-01,1.806145422417288764e-05,-2.280506945317714766e-07,7.918578260619832664e-06,6.600217835295799640e-01,2.179362783045218045e-05,-1.897405703726760275e-07,1.213068762926604339e-05,7.004070067252555765e-01,5.406996834117880520e-03
2.600000000000000228e-02,-3.862311611869487752e-09,-1.356302330342567941e-07,3.400016037604143282e-01,1.605639323772156455e-06,-1.679147557648296800e-08,-4.168693112511693451e-07,3.800042193467844109e-01,4.225264729506129582e-06,-4.152768846175406823e-08,-6.023690410138683401e-07,4.200064983705619204e-01,6.509287063952383368e-06,-8.756717447392684714e-08,-4.441472764531459329e-07,4.600082610493561042e-01,8.274862393731731032e-06,-1.611387239494460057e-07,3.110721754577455455e-07,5.000152401953827930e-01,1.524159344458208723e-05,-2.291006407521347100e-07,1.662641234233930430e-06,5.400121867123365282e-01,1.219400099922515785e-05,-2.636558052958001007e-07,3.616137984913870755e-06,5.800152768368201928e-01,1.527586469754528496e-05,-2.717354954951002735e-07,6.371110620528877060e-06,6.200191055722529265e-01,1.911988284719386025e-05,-2.627902003581270358e-07,1.012264819354297785e-05,6.600230643217643856e-01,2.308071556506403269e-05,-2.248448998517206694e-07,1.521311454016785217e-05,7.004538448603463419e-01,5.453835292064232801e-03
2.800000000000000058e-02,-4.746483013507760200e-09,-1.469877462537561660e-07,3.400016779800136835e-01,1.679943347682187218e-06,-2.005936612601246822e-08,-4.389252634608654872e-07,3.800044148424330248e-01,4.421019697410971371e-06,-4.819849474657683604e-08,-5.947252619668280168e-07,4.200067998624240073e-01,6.811161469583198272e-06,-9.898931104751233164e-08,-3.268722792817386926e-07,4.600086448440957043e-01,8.658912841416856789e-06,-1.787931646435404460e-07,6.580808055829539443e-07,5.000181351807841956e-01,1.813594759790107454e-05,-2.518660803383540466e-07,2.358935239301612352e-06,5.400127548888077333e-01,1.276184065529234509e-05,-2.917156551574662131e-07,4.778277131148340673e-06,5.800159910607946001e-01,1.599039444038482865e-05,-3.046983436569185661e-07,8.147040849818521332e-06,6.200200021725144062e-01,2.001894542519585076e-05,-2.996597775149748127e-07,1.268579813029579613e-05,6.600241520440521814e-01,2.417548212416800304e-05,-2.653904867588946548e-07,1.875670087161270447e-05,7.004993466050397632e-01,5.499337451539573936e-03
2.999999999999999889e-02,-5.615282344565823726e-09,-1.562315820893398321e-07,3.400017400093628961e-01,1.742046924644048884e-06,-2.321483736501604460e-08,-4.507088780431098447e-07,3.800045782618801105e-01,4.584640799453938076e-06,-5.449142742251284066e-08,-5.604454294395900963e-07,4.200070519377902545e-01,7.063491999156533906e-06,-1.095148889956158693e-07,-1.562184824031599999e-07,4.600089657902188267e-01,8.979941295727369817e-06,-1.947835376850091966e-07,1.097570015165225690e-06,5.000212197690840910e-01,2.121996146318525943e-05,-2.723391847869858486e-07,3.200109634344609931e-06,5.400132302218370040e-01,1.323683532598422875e-05,-3.176779021038683509e-07,6.149958162074520315e-06,5.800165887765228456e-01,1.658860005495169516e-05,-3.364149600831176216e-07,1.021163056200085920e-05,6.200207528427080783e-01,2.077251400181739360e-05,-3.366058194093195879e-07,1.563253177452339786e-05,6.600250632211710489e-01,2.509445321238072452e-05,-3.083891298352140196e-07,2.279385412151233413e-05,7.005430909004817241e-01,5.543082277002803898e-03
3.200000000000000067e-02,-6.485307333545259410e-09,-1.631163003668597560e-07,3.400017911539867099e-01,1.793257718676921612e-06,-2.634584451734190262e-08,-4.511625037545346185e-07,3.800047130335211243e-01,4.719567167375534282e-06,-6.065865785918334430e-08,-4.970392286759239949e-07,4.200072598661530598e-01,7.271572242246720233e-06,-1.196912258552883472e-07,7.240813835731710986e-08,4.600092305729031050e-01,9.244668389536666710e-06,-2.100180092016879957e-07,1.636950325028574092e-06,5.000244656124045450e-01,2.446529904357122739e-05,-2.916562441432743917e-07,4.197009897673471254e-06,5.400136225203721052e-01,1.362882441815448200e-05,-3.420692560510996378e-07,7.746010798988980031e-06,5.800170822269518078e-01,1.708274988950910065e-05,-3.662185566399601883e-07,1.258406095873731547e-05,6.200213728056473972e-01,2.139582743228289860e-05,-3.716352286706836113e-07,1.898689754953371690e-05,6.600258160894927340e-01,2.585586490116858382e-05,-3.505038960064087767e-07,2.735601033327407234e-05,7.005847254170336491e-01,5.584717466900608780e-03
3.400000000000000244e-02,-7.472411826253828802e-09,-1.673923834241869075e-07,3.400018327422744679e-01,1.834905897571979859e-06,-2.981557648519722518e-08,-4.392520580406401314e-07,3.800048226476244739e-01,4.829298978049288818e-06,-6.727009194483456632e-08,-4.021654216300419727e-07,4.200074290156098344e-01,7.440794877857737672e-06,-1.300775231771839917e-07,3.631622766536018316e-07,4.600094460073188563e-01,9.459949859555853057e-06,-2.247917873905155807e-07,2.282740687944678133e-06,5.000278424458326487e-01,2.784170378684227743e-05,-3.092466045320289207e-07,5.359081023797223546e-06,5.400139418035213579e-01,1.394785852423370804e-05,-3.636833357554203113e-07,9.579912443968550723e-06,5.800174839369991453e-01,1.748538100191941903e-05,-3.921725629770723304e-07,1.528284161166851640e-05,6.200218776681643007e-01,2.190449713946352267e-05,-4.018686534277954942e-07,2.277355669809637053e-05,6.600264294004127841e-01,2.647850093898636357e-05,-3.874138409872630164e-07,3.247490774565583830e-05,7.006239630659037987e-01,5.623955965890924460e-03
3.600000000000000422e-02,-8.494186845660766675e-09,-1.688075054223256673e-07,3.400018660676124571e-01,1.868286102938933220e-06,-3.332635793100805975e-08,-4.139247731594291695e-07,3.800049105039198793e-01,4.917243003405712204e-06,-7.375740733044333931e-08,-2.734264949707808292e-07,4.200075646177387489e-01,7.576408173528865246e-06,-1.398729899323405315e-07,7.203221086315494109e-07,4.600096187390383951e-01,9.632457103338145323e-06,-2.380931344544359254e-07,3.041580184819110011e-06,5.000313186641197616e-01,3.131756859931749667e-05,-3.242451762380316430e-07,6.695988341987489523e-06,5.400141978557519984e-01,1.420374112769116688e-05,-3.816937981933955534e-07,1.166501286440319805e-05,5.800178061530328888e-01,1.780874963543685132e-05,-4.136562497796268710e-07,1.832565080180656794e-05,6.200222827154699967e-01,2.231380969983294367e-05,-4.271159285331962038e-07,2.701515458851716967e-05,6.600269215607692530e-01,2.698076444626614799e-05,-4.193746968738099522e-07,3.818231814439781757e-05,7.006605780105752412e-01,5.660571978489349100e-03
3.799999999999999906e-02,-9.469856272059720196e-09,-1.671319405245657950e-07,3.400018923493732248e-01,1.894619372145934253e-06,-3.660984775071032832e-08,-3.741772976667287179e-07,3.800049798087480335e-01,4.986613364629587330e-06,-7.966204695764121969e-08,-1.084361017227261785e-07,4.200076716086301731e-01,7.683363794138830128e-06,-1.485338284865877743e-07,1.148327722120631317e-06,4.600097550412021175e-01,9.768482345235278180e-06,-2.494302658691595514e-07,3.920696515040264306e-06,5.000348619037288111e-01,3.486052307660985998e-05,-3.364521086175828346e-07,8.218270462624928572e-06,5.400143999245964332e-01,1.440573249422427941e-05,-3.960202049785689789e-07,1.401548357345977406e-05,5.800180604608606849e-01,1.806445827189552764e-05,-4.306688515568254757e-07,2.173058807722779744e-05,6.200226024282233794e-01,2.263825843741565225e-05,-4.473597524673819317e-07,3.173396355608755536e-05,6.600273100412527016e-01,2.738011308899078360e-05,-4.458747506325634443e-07,4.450704132116145079e-05,7.006944014933378373e-01,5.694396792985485442e-03
4.000000000000000083e-02,-1.034990343573222287e-08,-1.621193059201840281e-07,3.400019127085240345e-01,1.915027782706708034e-06,-3.950862426378307905e-08,-3.189445976253109780e-07,3.800050335106504584e-01,5.040363825446163186e-06,-8.473193612068164129e-08,9.531137430356496727e-08,4.200077545291991399e-01,7.766212821953043455e-06,-1.557956296717353281e-07,1.651790446170405955e-06,4.600098606870549056e-01,9.873810888512183799e-06,-2.586300782558145898e-07,4.927538227114624427e-06,5.000384395665217196e-01,3.843796251955889981e-05,-3.459071873789439242e-07,9.936632122432203777e-06,5.400145565295452199e-01,1.456236549334090004e-05,-4.067790224580040483e-07,1.664554553252207693e-05,5.800182575432718535e-01,1.826321021612293212e-05,-4.433388541232762984e-07,2.551559475251620362e-05,6.200228501742232057e-01,2.289122661026336548e-05,-4.626066540695163878e-07,3.695180015242034743e-05,6.600276109957869952e-01,2.769268313378108520e-05,-4.663245425999772805e-07,5.147627866037868017e-05,7.007253174137321183e-01,5.725314360967640771e-03
4.200000000000000261e-02,-1.111843647859963570e-08,-1.535018407255345370e-07,3.400019281543747995e-01,1.930521115376346082e-06,-4.197511978431021562e-08,-2.470929134740609974e-07,3.800050742652720803e-01,5.081152708120974646e-06,-8.889835048761863544e-08,3.404280687000306088e-07,4.200078174706932677e-01,7.829052114630730242e-06,-1.616012278876220731e-07,2.235420744409502830e-06,4.600099408799885881e-01,9.953653764348729054e-06,-2.656762444753544809e-07,6.069577522489063982e-06,5.000420192988868084e-01,4.201752874348243632e-05,-3.526595769421513391e-07,1.186165540198127642e-05,5.400146753559481594e-01,1.468134109138140245e-05,-4.140170306769017977e-07,1.956918039963628133e-05,5.800184070444035500e-01,1.841467180430319360e-05,-4.516934182252808012e-07,2.969824016895241964e-05,6.200230380340999714e-01,2.308480993582451179e-05,-4.727804127318488953e-07,4.268997161344495722e-05,6.600278390434008990e-01,2.793307436862965088e-05,-4.802650199629774994e-07,5.911614414039336141e-05,7.007532577714588040e-01,5.753256740984523734e-03
4.399999999999999745e-02,-1.181191845405113670e-08,-1.409959289309328355e-07,3.400019395796122779e-01,1.941992010075426404e-06,-4.412686659340939132e-08,-1.574598810124772455e-07,3.800051044220812413e-01,5.111330712687972977e-06,-9.235283461534354862e-08,6.295028461034162835e-07,4.200078640538417729e-01,7.875507046747252216e-06,-1.661518182803116500e-07,2.903730157035239809e-06,4.600100002264309595e-01,1.001262760864672559e-05,-2.706457189442440960e-07,7.353739435630695233e-06,5.000455694246758176e-01,4.556754467094365483e-05,-3.564935839859063401e-07,1.400276058638924548e-05,5.400147632161936828e-01,1.476948760037024882e-05,-4.172650490587067586e-07,2.279967762259170496e-05,5.800185175140494254e-01,1.852740997945290740e-05,-4.551526201442640814e-07,3.429568700559886956e-05,6.200231767274421157e-01,2.322974391979381925e-05,-4.772060876415756989e-07,4.896961633955136808e-05,6.600280071722102182e-01,2.811427492438384526e-05,-4.868809281224075974e-07,6.745248030607354996e-05,7.007781980453995363e-01,5.778199478673884740e-03
4.599999999999999922e-02,-1.218598336057375668e-08,-1.242997064480026214e-07,3.400019477613048791e-01,1.950216919376592592e-06,-4.516401697274203184e-08,-4.880216312347715253e-08,3.800051260268241249e-01,5.132942085298333160e-06,-9.375851627059800641e-08,9.653174228966743550e-07,4.200078974322857261e-01,7.908729172988543062e-06,-1.679423192727851624e-07,3.661588571020744642e-06,4.600100427396675573e-01,1.005474514990443705e-05,-2.726305137692844099e-07,8.787527659036551800e-06,5.000490593310865650e-01,4.905739570782478517e-05,-3.580705580723082269e-07,1.637041224660433996e-05,5.400148260453389026e-01,1.483275748224165281e-05,-4.190867938340014407e-07,2.635020583368419004e-05,5.800185964101173264e-01,1.860890429197354604e-05,-4.571938343892867780e-07,3.932421458440108186e-05,6.200232756126078382e-01,2.333539212187158327e-05,-4.798535588920488720e-07,5.581037561465913648e-05,6.600281267336690627e-01,2.824760107111634733e-05,-4.903849600459087298e-07,7.650885898284675928e-05,7.008001525723859260e-01,5.800156984482866644e-03
4.800000000000000100e-02,-1.232700265401338122e-08,-1.031367340974504989e-07,3.400019533660683102e-01,1.955862547143760940e-06,-4.540022599457130179e-08,8.003241152613652050e-08,3.800051408349400806e-01,5.147743670553846980e-06,-9.372125160556371282e-08,1.350476252641987304e-06,4.200079203128216365e-01,7.931429116343217056e-06,-1.678369892002632676e-07,4.513605345125834881e-06,4.600100718651536358e-01,1.008345881996656614e-05,-2.725918591473769579e-07,1.037813248873511777e-05,5.000524598073471383e-01,5.245787260003053151e-05,-3.580859487678760419e-07,1.897478571596489754e-05,5.400148689415613656e-01,1.487626931624321223e-05,-4.197596172391152653e-07,3.023386951403716407e-05,5.800186501414680285e-01,1.866558973497816200e-05,-4.580865988822394369e-07,4.480003415490343147e-05,6.200233427373390560e-01,2.340981695349391410e-05,-4.812006269763452209e-07,6.323170755931673838e-05,6.600282074989561876e-01,2.834280488006825883e-05,-4.915790087462749504e-07,8.630833953133498749e-05,7.008191699814382281e-01,5.819177969345000132e-03
5.000000000000000278e-02,-1.240385499532124795e-08,-7.719550260743439705e-08,3.400019569578603407e-01,1.959491967308472267e-06,-4.540217516941681146e-08,2.303049560114656191e-07,3.800051503319265001e-01,5.157218897812699084e-06,-9.323219648514810653e-08,1.787742768548997180e-06,4.200079349866420175e-01,7.945896105447001494e-06,-1.670628221681450477e-07,5.464509903570500380e-06,4.600100905198795664e-01,1.010168755785964766e-05,-2.715815690621135889e-07,1.213266494205691806e-05,5.000557433365933058e-01,5.574146145563784832e-05,-3.568231368698334681e-07,2.182559285208686555e-05,5.400148962227201421e-01,1.490436332044066625e-05,-4.186072055316590097e-07,3.446305746875542029e-05,5.800186841378510705e-01,1.870291859275412000e-05,-4.567716753150841013e-07,5.073846909909413108e-05,6.200233849239643602e-01,2.345984815493694912e-05,-4.800742124805389593e-07,7.125203129671503119e-05,6.600282577582257115e-01,2.840815215349553518e-05,-4.894634698120606253e-07,9.687266038144098164e-05,7.008353287327322434e-01,5.835340983640433486e-03
5.200000000000000455e-02,-1.247700482894414452e-08,-4.616999174267764404e-08,3.400019590073651288e-01,1.961575032288416887e-06,-4.536278627362742768e-08,4.032481556464129739e-07,3.800051557579210981e-01,5.162606338298607318e-06,-9.260942722142324613e-08,2.279799183542615097e-06,4.200079433670346751e-01,7.954043093590752047e-06,-1.659826436287096890e-07,6.518859756596407423e-06,4.600101011400353213e-01,1.011187273525611015e-05,-2.698853129215419667e-07,1.405792877548490222e-05,5.000588843419006002e-01,5.888259042124817730e-05,-3.543535303307429536e-07,2.493208455714317938e-05,5.400149114950373308e-01,1.492066884451915516e-05,-4.154692454643420471e-07,3.904966454722602322e-05,5.800187029356753676e-01,1.872544826089385571e-05,-4.529385212900167884e-07,5.715425708155821903e-05,6.200234078749928823e-01,2.349119651505252095e-05,-4.760472571318824280e-07,7.988905020261159262e-05,6.600282844454292697e-01,2.845056065777893815e-05,-4.837404494945615772e-07,1.082225683135011802e-04,7.008487328032504404e-01,5.848750103362872731e-03
