time_s,ring1_x,ring1_y,ring1_z,ring1_dist,ring2_x,ring2_y,ring2_z,ring2_dist,ring3_x,ring3_y,ring3_z,ring3_dist,ring4_x,ring4_y,ring4_z,ring4_dist,ring5_x,ring5_y,ring5_z,ring5_dist,ring6_x,ring6_y,ring6_z,ring6_dist,ring7_x,ring7_y,ring7_z,ring7_dist,ring8_x,ring8_y,ring8_z,ring8_dist,ring9_x,ring9_y,ring9_z,ring9_dist,ring10_x,ring10_y,ring10_z,ring10_dist
2.199999999999999872e-02,-2.265795533474525339e-09,-4.279620931532962320e-07,3.400014141804443835e-01,1.427435117319639421e-06,-8.712734067350036016e-09,-1.342394895713230607e-06,3.800037201065646353e-01,3.773096758720097248e-06,-2.482155953409765446e-08,-2.074322456994095996e-06,4.200057286741667451e-01,5.833373754382397472e-06,-6.292351278742752144e-08,-1.950490497302814220e-06,4.600072815159093054e-01,7.414307011965507042e-06,-1.291185948092753842e-07,-2.582110644326130010e-07,5.000112937897777110e-01,1.135997001304705441e-05,-1.926333968987804489e-07,2.955777770394566766e-06,5.400107375373532914e-01,1.077297544263560133e-05,-2.228729778015118971e-07,7.678272123329405631e-06,5.800134560456445820e-01,1.345522948168017513e-05,-2.267403723047217210e-07,1.448079818377737401e-05,6.200168214089455399e-01,1.688555604902404036e-05,-2.134144238898513696e-07,2.389299660603636519e-05,6.600202954177084580e-01,2.056319830694979615e-05,-1.714305952671570849e-07,3.695133185763991858e-05,7.003448073339636482e-01,5.344805167598006002e-03
2.400000000000000050e-02,-3.378403414945847639e-09,-4.817390924690910941e-07,3.400015161700006838e-01,1.530890423221151956e-06,-1.322563621720290360e-08,-1.476550647269252492e-06,3.800039886401002098e-01,4.046547261120330716e-06,-3.457876583995614845e-08,-2.179206146320958875e-06,4.200061426389944952e-01,6.255230815151355816e-06,-7.920544593242517069e-08,-1.782304840146720982e-06,4.600078082867477547e-01,7.947710655952555837e-06,-1.536745905416996982e-07,5.664267133316956784e-07,5.000141522477109524e-01,1.420778075966048911e-05,-2.234760303068579991e-07,4.795382100779095549e-06,5.400115165746084411e-01,1.154718721724985086e-05,-2.570333551830831144e-07,1.086753039566027146e-05,5.800144345119769840e-01,1.443524537592131460e-05,-2.617177978491317290e-07,1.945315681767191725e-05,6.200180483549141419e-01,1.813847041846291294e-05,-2.485245102987667379e-07,3.116924847305203541e-05,6.600217817416519361e-01,2.212737015283747528e-05,-2.049699616662926393e-07,4.713082260598328753e-05,7.003880921506423496e-01,5.388093497099010441e-03
2.600000000000000228e-02,-4.621474746883781949e-09,-5.275162848836630142e-07,3.400016037826837367e-01,1.619652274231111263e-06,-1.789255216394942710e-08,-1.573318672173367960e-06,3.800042193637898635e-01,4.280653315156973523e-06,-4.403501090242399860e-08,-2.189856843197227631e-06,4.200064983902158655e-01,6.615653547983863688e-06,-9.448926374009442329e-08,-1.429244886574082715e-06,4.600082610670916394e-01,8.402860376409240466e-06,-1.761675378568825715e-07,1.706154135725896680e-06,5.000173294843208716e-01,1.737475549495767725e-05,-2.513788485792252914e-07,7.121566104556108893e-06,5.400121864049263198e-01,1.221161993411610852e-05,-2.889312005594354492e-07,1.475379348433762031e-05,5.800152761513136523e-01,1.528082489338030325e-05,-2.970173586286005610e-07,2.537769165865598567e-05,6.200191041623565047e-01,1.922580138517257032e-05,-2.863592350610273563e-07,3.970167853061557650e-05,6.600230614242945659e-01,2.349329409572272693e-05,-2.450174281738698116e-07,5.889666523725985674e-05,7.004298349595976525e-01,5.429840808335697003e-03
2.800000000000000058e-02,-5.565295671210482200e-09,-5.642531448182451659e-07,3.400016780036714259e-01,1.694744867771854187e-06,-2.125059530106552232e-08,-1.628464563790255952e-06,3.800044148598852867e-01,4.478210783768842917e-06,-5.083242178969706871e-08,-2.096805589452039706e-06,4.200067998865485985e-01,6.919112259144716490e-06,-1.062391699265443471e-07,-8.746968791615220611e-07,4.600086448633539105e-01,8.785580632992716945e-06,-1.949176617972828508e-07,3.186287410651005549e-06,5.000208053930554897e-01,2.084143981991689175e-05,-2.765183681385006333e-07,9.970816798552625102e-06,5.400127543709152267e-01,1.277429867155024677e-05,-3.208707542190928235e-07,1.938608619149181038e-05,5.800159899661700980e-01,1.600134907436292264e-05,-3.351475778944955702e-07,3.231797501950626366e-05,6.200199999074315071e-01,2.015858583372147150e-05,-3.296782366011094561e-07,4.957071087092679491e-05,6.600241475398982427e-01,2.467357311503209870e-05,-2.939337433478623074e-07,7.235846213146616556e-05,7.004695461825544145e-01,5.469557776941280300e-03
2.999999999999999889e-02,-6.071723620844965610e-09,-5.911332408365383418e-07,3.400017400340543672e-01,1.757423100219648817e-06,-2.229822834920474332e-08,-1.638588648719748859e-06,3.800045782800655636e-01,4.642650725246429321e-06,-5.343335956166828654e-08,-1.891817669550896541e-06,4.200070519673479996e-01,7.171030033012864344e-06,-1.129745699378416711e-07,-1.036680710040556650e-07,4.600089658061345954e-01,9.102859305509883122e-06,-2.081484903545975282e-07,5.030526793661661952e-06,5.000245551045716663e-01,2.458325094606118744e-05,-2.956194551375367939e-07,1.337785109042104027e-05,5.400132294138754174e-01,1.324472412027597926e-05,-3.476180721633772297e-07,2.481197730129051655e-05,5.800165870782482136e-01,1.660819122052945615e-05,-3.698320178331079718e-07,4.033603851847652284e-05,6.200207493492969624e-01,2.095049958575094645e-05,-3.720226153320296909e-07,6.085463848662485550e-05,6.600250564567564648e-01,2.568415958779608955e-05,-3.450571598958620261e-07,8.762167552131541943e-05,7.005068221185255517e-01,5.506841013540385993e-03
3.200000000000000067e-02,-7.227837056956635711e-09,-6.073933999342076554e-07,3.400017911794923631e-01,1.809043669428523153e-06,-2.656563929059494679e-08,-1.600269379358371745e-06,3.800047130530022632e-01,4.777631617518222833e-06,-6.174231734801903378e-08,-1.567290429486682389e-06,4.200072599015408636e-01,7.377231097135603100e-06,-1.253957310617294553e-07,8.978278579923463680e-07,4.600092305764458267e-01,9.362167885409900618e-06,-2.253121708836025433e-07,7.261414218563549825e-06,5.000285496209977421e-01,2.857125536395032386e-05,-3.161027807054396948e-07,1.737599661701083701e-05,5.400136213045533262e-01,1.363309711842418975e-05,-3.735877910131271903e-07,3.107725358245902762e-05,5.800170796637635906e-01,1.711367553995977688e-05,-4.023588462944130424e-07,4.949190076286218512e-05,6.200213675960249970e-01,2.161652150582813313e-05,-4.117766177277533000e-07,7.362956149916005698e-05,6.600258062224370059e-01,2.654274754592258489e-05,-3.947098570790783370e-07,1.047891092083657011e-04,7.005413409363233646e-01,5.541369064017452779e-03
3.400000000000000244e-02,-8.494062806292070091e-09,-6.124380123495312014e-07,3.400018327684286579e-01,1.850991526776207556e-06,-3.098092512258616553e-08,-1.510791961902397096e-06,3.800048226691131736e-01,4.886906636623049163e-06,-6.994254646821089557e-08,-1.116456749149320837e-06,4.200074290562187951e-01,7.543622127487093477e-06,-1.374713553567311464e-07,2.142759572828368934e-06,4.600094459837481553e-01,9.571039678369843036e-06,-2.415625921853830928e-07,9.900540751275937530e-06,5.000327565382300943e-01,3.277299611479744888e-05,-3.349433853033221847e-07,2.199768849800348542e-05,5.400139400163763703e-01,1.394970090799782307e-05,-3.970072310218505849e-07,3.822695373138301566e-05,5.800174801664879087e-01,1.753031138211688853e-05,-4.315419086969759762e-07,5.984517750316805502e-05,6.200218701158864976e-01,2.217201354450367085e-05,-4.476770611603508299e-07,8.797175793245710018e-05,6.600264153626864694e-01,2.726773860399357070e-05,-4.412811670852766198e-07,1.239607248639257992e-04,7.005728580500234504e-01,5.572897785055294477e-03
3.600000000000000422e-02,-9.185324418771057476e-09,-6.055908666346902344e-07,3.400018660943448512e-01,1.884599851754450251e-06,-3.254433776733457335e-08,-1.367236232748622697e-06,3.800049105280604578e-01,4.974070700206806868e-06,-7.301232007766615990e-08,-5.319683187841572728e-07,4.200075646613568026e-01,7.675796571536280070e-06,-1.437287872675896172e-07,3.644862788012767054e-06,4.600096186660218023e-01,9.736584777069181657e-06,-2.520270292494207992e-07,1.297019799717393162e-05,5.000371407425586723e-01,3.715322178666570133e-05,-3.484806490659472120e-07,2.727555093810020390e-05,5.400141952795498579e-01,1.420446792280639613e-05,-4.153296617905176800e-07,4.630539285383160331e-05,5.800178007359929611e-01,1.787030383242650328e-05,-4.557676771941769578e-07,7.145318510750352551e-05,6.200222720302892565e-01,2.263199173379723406e-05,-4.787678502613101154e-07,1.039527003439830123e-04,6.600269020207317761e-01,2.787695267364187038e-05,-4.830231304941251585e-07,1.452311231388364544e-04,7.006012004967095974e-01,5.601254729950578236e-03
3.799999999999999906e-02,-1.038190135330721937e-08,-5.861106295384122617e-07,3.400018923767483270e-01,1.911116344355443614e-06,-3.680833981448810837e-08,-1.166248333927647236e-06,3.800049798360708997e-01,5.042444058176215613e-06,-8.095837917712321952e-08,1.937264853996390213e-07,4.200076716507348262e-01,7.778961233232972874e-06,-1.549685233761684234e-07,5.418132315211784778e-06,4.600097548866612929e-01,9.865409914326806262e-06,-2.662896000463235593e-07,1.649323298543801304e-05,5.000416650905782356e-01,4.167464363230434212e-05,-3.640881888346659664e-07,3.324278755028920877e-05,5.400143962778748419e-01,1.440673459759835137e-05,-4.332572727396035538e-07,5.535705057900749303e-05,5.800180528435960881e-01,1.814521319017504711e-05,-4.771604497802790814e-07,8.437251453666687925e-05,6.200225876278576687e-01,2.301070521045863766e-05,-5.046445114464665167e-07,1.216417888152582531e-04,6.600272833612613743e-01,2.838723384857434577e-05,-5.163852036466039315e-07,1.686887110706345653e-04,7.006262612860133521e-01,5.626333493566368187e-03
4.000000000000000083e-02,-1.166630308554750766e-08,-5.532674236678188275e-07,3.400019127366307181e-01,1.931685308362893619e-06,-4.111657752977006432e-08,-9.046645854004806299e-07,3.800050335413862057e-01,5.095084134702051375e-06,-8.860099472543926844e-08,1.068176605186972934e-06,4.200077545621904163e-01,7.857862559684576263e-06,-1.656278245180443738e-07,7.476505003173382512e-06,4.600098604067712205e-01,9.963536320646801153e-06,-2.792851240589868473e-07,2.049225074197572204e-05,5.000462910660007365e-01,4.629862653268303733e-05,-3.773954010906979298e-07,3.993168545777164629e-05,5.400145514643595046e-01,1.456509104771059026e-05,-4.473080472825243019e-07,6.542592134037894026e-05,5.800182470379334765e-01,1.836570333985163882e-05,-4.932496517152800470e-07,9.865908359546748116e-05,6.200228300530351566e-01,2.332133768088055778e-05,-5.237478367569653398e-07,1.411071890030518323e-04,6.600275751854253192e-01,2.881418294249505469e-05,-5.407172796481364459e-07,1.944180878903280392e-04,7.006479932985152370e-01,5.648087618675333606e-03
4.200000000000000261e-02,-1.229943965913556980e-08,-5.061612176053273791e-07,3.400019281833169815e-01,1.947321424585348656e-06,-4.272344960228803702e-08,-5.787038412783158862e-07,3.800050742466973830e-01,5.134629361896896962e-06,-9.091172689827277510e-08,2.100121351676615072e-06,4.200078174829214861e-01,7.916639894359989659e-06,-1.698562948589330887e-07,9.835432438933979215e-06,4.600099404147515725e-01,1.003622499855354618e-05,-2.861131427915611050e-07,2.499141522251888272e-05,5.000509794049986523e-01,5.098580274801352291e-05,-3.864511411547441109e-07,4.737586708112852220e-05,5.400146684364266481e-01,1.468728556199502358e-05,-4.592934328972772881e-07,7.655521284308373540e-05,5.800183928084929885e-01,1.854142331037087773e-05,-5.080815701341589131e-07,1.143663908620575864e-04,6.200230111312605707e-01,2.357571363307054522e-05,-5.417044210203865840e-07,1.624131116814902869e-04,6.600277917122773230e-01,2.917163692832293179e-05,-5.627352381289625191e-07,2.224970705828025364e-04,7.006664030042251134e-01,5.666524311699050291e-03
4.399999999999999745e-02,-1.288105523208552108e-08,-4.440080921065962682e-07,3.400019396095348978e-01,1.958928433276860884e-06,-4.457656072248736816e-08,-1.851194021080356186e-07,3.800051043730254263e-01,5.163559651484907152e-06,-9.402781949600179968e-08,3.297009978307142968e-06,4.200078640285325182e-01,7.959047630586582738e-06,-1.746908996831258680e-07,1.250879161167551190e-05,4.600099994989491070e-01,1.008822268386381314e-05,-2.931561648996265141e-07,3.001326771765784216e-05,5.000556906837274607e-01,5.569669793917068066e-05,-3.957176217796356988e-07,5.560741404428037920e-05,5.400147539002105868e-01,1.478019258341929513e-05,-4.713351889839441751e-07,8.878690550887057659e-05,5.800184985269244420e-01,1.868092785728426837e-05,-5.223471053399390403e-07,1.315465591982860013e-04,6.200231412906105355e-01,2.378433143320237339e-05,-5.582929634424416314e-07,1.856219512477225088e-04,6.600279454767814524e-01,2.947190114347389403e-05,-5.814538572188980601e-07,2.530000665919943125e-04,7.006815441147302703e-01,5.681698105791374576e-03
4.599999999999999922e-02,-1.317775377355196851e-08,-3.657998663020020768e-07,3.400019477923203470e-01,1.967275305402260910e-06,-4.508892634007113253e-08,2.803098847848684079e-07,3.800051259048203844e-01,5.183834804606993836e-06,-9.441343999922330494e-08,4.668287178299558835e-06,4.200078973462766929e-01,7.988176290663735217e-06,-1.763184113333928691e-07,1.551253750208467027e-05,4.600100416510282120e-01,1.012350219829907068e-05,-2.969157594399452162e-07,3.558186936199508237e-05,5.000603858629996123e-01,6.039224389710525100e-05,-4.019509013820510431e-07,6.465887085862025954e-05,5.400148136747280336e-01,1.484984164081562577e-05,-4.804145445004279299e-07,1.021624836357158688e-04,5.800185714490672106e-01,1.879170536477081394e-05,-5.337680326837311914e-07,1.502502232576630008e-04,6.200232295610378364e-01,2.395630231611284343e-05,-5.721740342926804192e-07,2.107935695731699862e-04,6.600280473233240963e-01,2.972555447309185137e-05,-5.968014280316571573e-07,2.859970205327530351e-04,7.006935112735058757e-01,5.693704549339695213e-03
4.800000000000000100e-02,-1.364983132077423970e-08,-2.706463999978587227e-07,3.400019533982069908e-01,1.973027206829912091e-06,-4.658492076915492909e-08,8.211414275583492903e-07,3.800051406665195808e-01,5.197294078470709017e-06,-9.690068015108545790e-08,6.221786117160864069e-06,4.200079201352611702e-01,8.006791230608600684e-06,-1.801190633308875081e-07,1.886067799095316331e-05,4.600100702911228967e-01,1.014558267358581142e-05,-3.022075211865870760e-07,4.171915756571947613e-05,5.000650267863072651e-01,6.503429721372527112e-05,-4.087876514581500084e-07,7.456046871275902582e-05,5.400148527260922870e-01,1.490140747405533324e-05,-4.888110999024179010e-07,1.167210520747934886e-04,5.800186177552877353e-01,1.888013756837024127e-05,-5.433860690314128834e-07,1.705255031235246787e-04,6.200232836212853371e-01,2.409939689415760232e-05,-5.832673915596777278e-07,2.379850809910689599e-04,6.600281064570151512e-01,2.994167822759870309e-05,-6.078323622675964511e-07,3.215541736014838198e-04,7.007024338718882417e-01,5.702674030486617161e-03
5.000000000000000278e-02,-1.391511543969245650e-08,-1.574977296373239427e-07,3.400019569910014416e-01,1.976734115661464801e-06,-4.695916833162224416e-08,1.441681271402243275e-06,3.800051500783985792e-01,5.205317619913059608e-06,-9.699647109903316493e-08,7.966938689404629291e-06,4.200079346773715194e-01,8.017102796573253529e-06,-1.810835559835362863e-07,2.256879884124622247e-05,4.600100883065913471e-01,1.015733968623367807e-05,-3.044903245708749075e-07,4.844809494170390694e-05,5.000695766283161925e-01,6.958606650696808548e-05,-4.126221450637663315e-07,8.534263395735790648e-05,5.400148752234464888e-01,1.493930964388246327e-05,-4.940495870646462337e-07,1.325010418743394018e-04,5.800186426196967115e-01,1.895164490892394080e-05,-5.498172495249458194e-07,1.924189280644015058e-04,6.200233098837252266e-01,2.422014158389390284e-05,-5.912046607834936341e-07,2.672510551937476095e-04,6.600281305430304446e-01,3.012782265152758537e-05,-6.154761577079359351e-07,3.597336453643961937e-04,7.007084700706550651e-01,5.708765795934356811e-03
5.200000000000000455e-02,-1.436196584531897799e-08,-2.546818523911582231e-08,3.400019590412396431e-01,1.978863713837639982e-06,-4.830834007146098086e-08,2.145408716112803288e-06,3.800051554469938697e-01,5.209225652956826540e-06,-9.913874097866712982e-08,9.911272851391144742e-06,4.200079428750152499e-01,8.021084787666271176e-06,-1.841191813544969243e-07,2.665016948553773334e-05,4.600100980996332245e-01,1.016129511828056684e-05,-3.081981278795858020e-07,5.578913161035629778e-05,5.000740002920687211e-01,7.401251931685130380e-05,-4.169819166567323654e-07,9.703320043123883024e-05,5.400148846067887032e-01,1.496720841399940947e-05,-4.986663752078685395e-07,1.495382545643811887e-04,5.800186502933751820e-01,1.901067347981348196e-05,-5.545671693467607531e-07,2.159743202531517320e-04,6.200233135959627440e-01,2.432391465880120399e-05,-5.964963035205837599e-07,2.986432084840417371e-04,6.600281258257602035e-01,3.029030471290394304e-05,-6.194195719235024492e-07,4.005940603329221912e-04,7.007118010897852578e-01,5.712162249466125503e-03
